Timestamp,Temperature,Vibrations,Pressure,Current,Operating_Time,Humidity,Noise_Level,Energy_Consumption,Pump_Type,Location,State
2024-06-09 21:00:00,47.52,3.14,4.27,13.07,3824.6,62.66,72.19,0.01,Diaphragm,Zone B,0
2024-06-09 22:00:00,52.46,2.57,3.07,10.92,3825.62,49.51,74.95,0.01,Centrifuge,Zone B,0
2024-06-09 23:00:00,52.63,1.34,3.56,12.66,3826.51,62.33,66.22,0.01,Centrifuge,Zone B,0
2024-06-10 00:00:00,82.79,3.47,3.84,12.02,3827.49,70.06,90.16,0.01,Diaphragm,Zone B,1
2024-06-10 01:00:00,52.65,4.27,4.26,12.27,3828.19,36.14,66.52,0.01,Centrifuge,Zone A,0
2024-06-10 02:00:00,59.1,3.28,3.86,12.96,3829.19,52.05,66.77,0.01,Diaphragm,Zone A,0
2024-06-10 03:00:00,66.8,2.15,3.65,10.72,3829.84,54.77,72.03,0.01,Diaphragm,Zone A,0
2024-06-10 04:00:00,60.03,,3.83,12.81,3831.09,63.57,72.97,0.01,Diaphragm,Zone A,0
2024-06-10 05:00:00,64.81,1.63,3.84,11.43,3832.18,56.39,75.25,0.01,Piston,Zone A,0
2024-06-10 06:00:00,,4.06,3.04,13.1,3832.76,38.06,69.54,0.01,Diaphragm,Zone A,0
2024-06-10 07:00:00,60.62,3.08,3.6,12.33,3834.15,52.13,62.97,0.01,Piston,Zone A,0
2024-06-10 08:00:00,88.46,1.23,4.23,11.79,3835.26,60.72,98.14,0.01,Diaphragm,Zone A,1
2024-06-10 09:00:00,51.15,2.7,3.4,11.41,3836.08,31.26,70.8,0.01,Diaphragm,Zone A,0
2024-06-10 10:00:00,53.8,3.46,3.56,12.82,3836.63,49.56,70.3,0.01,Centrifuge,Zone B,0
2024-06-10 11:00:00,62.25,2.67,3.38,13.26,3837.76,46.64,63.58,0.02,Diaphragm,Zone C,0
2024-06-10 12:00:00,59.75,2.72,2.34,11.47,3838.63,43.45,69.02,0.01,Diaphragm,Zone A,0
2024-06-10 13:00:00,54.92,1.78,3.51,10.87,3840.04,54.99,64.03,0.01,Diaphragm,Zone A,0
2024-06-10 14:00:00,44.84,3.57,3.65,12.69,3840.57,38.5,72.41,0.01,Diaphragm,Zone A,0
2024-06-10 15:00:00,50.48,10.86,5.63,10.55,3841.11,54.17,99.66,0.01,Piston,Zone C,2
2024-06-10 16:00:00,52.18,0.84,,,3842.56,55.59,67.4,0.01,Centrifuge,Zone A,0
2024-06-10 17:00:00,51.05,2.63,3.06,10.94,3844.03,60.84,62.31,0.01,Diaphragm,Zone A,0
2024-06-10 18:00:00,40.78,3.98,3.88,11.58,3844.56,38.77,75.14,0.01,Diaphragm,Zone C,0
2024-06-10 19:00:00,45.72,2.61,4.49,10.66,3845.77,34.95,68.71,,Centrifuge,Zone A,0
2024-06-10 20:00:00,50.35,4.74,4.19,10.06,3846.49,52.79,70.43,0.01,Piston,Zone C,0
2024-06-10 21:00:00,54.15,3.43,2.83,10.86,3847.69,47.14,,0.01,Diaphragm,Zone C,0
2024-06-10 22:00:00,41.52,3.34,3.93,12.64,3849.06,79.03,61.75,,Centrifuge,Zone B,0
2024-06-10 23:00:00,52.9,2.87,3.17,10.73,3849.66,54.58,67.34,0.01,Centrifuge,Zone B,0
2024-06-11 00:00:00,55.72,2.93,3.21,11.66,3850.4,50.58,68.14,0.01,Diaphragm,Zone A,0
2024-06-11 01:00:00,60.54,2.74,3.27,13.95,3850.93,48.27,71.46,0.01,Centrifuge,Zone B,0
2024-06-11 02:00:00,60.96,2.7,3.85,11.95,3851.47,37.82,68.22,0.01,Centrifuge,Zone A,0
2024-06-11 03:00:00,61.45,3.53,3.98,12.34,3852.0,55.64,66.41,0.01,Centrifuge,Zone B,0
2024-06-11 04:00:00,55.33,2.06,3.45,11.05,3853.3,49.21,62.48,0.01,Piston,Zone A,0
2024-06-11 05:00:00,84.61,1.92,3.46,14.16,3854.1,76.15,99.72,0.01,Diaphragm,Zone A,1
2024-06-11 06:00:00,58.03,1.88,3.73,11.46,3855.09,50.94,66.02,0.01,Centrifuge,Zone B,0
2024-06-11 07:00:00,64.84,5.05,3.78,11.77,3856.38,52.21,76.6,0.01,Piston,Zone B,0
2024-06-11 08:00:00,66.3,3.53,4.09,13.32,3857.38,32.61,70.75,0.01,Piston,Zone A,0
2024-06-11 09:00:00,62.09,,2.86,11.82,3858.3,58.37,72.81,0.01,Diaphragm,Zone B,0
2024-06-11 10:00:00,59.65,1.94,3.51,12.05,3858.82,41.54,68.76,0.01,Centrifuge,Zone B,0
2024-06-11 11:00:00,58.19,3.62,2.97,11.72,3859.88,48.62,,0.01,Diaphragm,Zone B,0
2024-06-11 12:00:00,52.22,2.88,3.47,11.73,3860.51,62.86,65.55,0.01,Centrifuge,Zone B,0
2024-06-11 13:00:00,53.06,3.21,3.39,12.37,3861.77,67.79,64.11,0.01,Diaphragm,Zone B,0
2024-06-11 14:00:00,60.85,2.02,3.48,12.55,3862.53,33.0,70.08,0.01,Centrifuge,Zone C,0
2024-06-11 15:00:00,46.75,3.16,3.1,11.36,3863.71,50.3,72.85,0.01,Diaphragm,Zone B,0
2024-06-11 16:00:00,58.74,2.58,2.76,11.23,3864.85,52.73,,0.01,Centrifuge,Zone C,0
2024-06-11 17:00:00,48.56,2.23,2.45,11.39,3865.97,34.92,67.5,0.01,Diaphragm,Zone A,0
2024-06-11 18:00:00,56.63,3.73,3.43,10.6,3866.74,58.03,79.21,0.01,Centrifuge,Zone A,0
2024-06-11 19:00:00,43.14,1.46,3.28,10.41,3867.5,51.16,72.4,0.01,Diaphragm,Zone B,0
2024-06-11 20:00:00,53.6,3.56,3.16,12.3,3868.87,51.94,77.69,0.01,Diaphragm,Zone A,0
2024-06-11 21:00:00,47.78,3.68,4.16,12.94,3869.38,40.82,66.83,0.01,Centrifuge,Zone C,0
2024-06-11 22:00:00,45.42,2.12,3.07,12.87,3870.06,54.13,67.71,0.01,Diaphragm,Zone A,0
2024-06-11 23:00:00,54.8,2.18,4.21,9.62,3871.17,58.38,74.83,0.01,Centrifuge,Zone B,0
2024-06-12 00:00:00,60.05,2.78,4.31,11.75,3872.49,51.27,73.12,0.01,Diaphragm,Zone B,0
2024-06-12 01:00:00,52.07,3.28,2.52,10.9,3873.35,44.86,69.53,0.01,Centrifuge,Zone A,0
2024-06-12 02:00:00,50.0,2.85,3.55,12.14,3874.5,45.64,63.69,0.01,Diaphragm,Zone B,0
2024-06-12 03:00:00,58.08,3.43,3.3,11.58,3875.56,52.2,75.78,0.01,Centrifuge,Zone B,0
2024-06-12 04:00:00,58.89,4.76,2.04,12.59,3876.12,50.49,,0.01,Centrifuge,Zone C,0
2024-06-12 05:00:00,62.57,,2.78,11.98,3877.24,59.05,62.14,0.01,Centrifuge,Zone B,0
2024-06-12 06:00:00,64.75,1.28,3.89,10.1,3878.56,45.2,77.02,0.01,Piston,Zone B,0
2024-06-12 07:00:00,59.53,3.83,4.51,11.03,3880.05,37.82,67.66,0.01,Diaphragm,Zone C,0
2024-06-12 08:00:00,84.22,4.68,3.95,12.01,3880.58,67.17,97.33,0.01,Piston,Zone A,1
2024-06-12 09:00:00,59.66,,,12.09,3881.74,45.22,71.35,0.01,Piston,Zone A,0
2024-06-12 10:00:00,55.77,1.91,3.49,10.59,3882.65,57.84,63.97,0.01,Piston,Zone A,0
2024-06-12 11:00:00,48.24,2.88,4.34,10.46,3883.16,50.08,69.81,0.01,Diaphragm,Zone C,0
2024-06-12 12:00:00,53.69,1.88,4.57,12.06,3884.28,56.55,61.94,0.01,Centrifuge,Zone A,0
2024-06-12 13:00:00,52.02,3.64,3.21,10.6,3884.9,39.86,72.38,0.01,Piston,Zone B,0
2024-06-12 14:00:00,57.3,1.65,2.5,10.33,3885.78,51.43,81.17,0.01,Centrifuge,Zone B,0
2024-06-12 15:00:00,53.78,2.7,2.45,11.55,3886.54,43.01,66.8,0.01,Diaphragm,Zone A,0
2024-06-12 16:00:00,44.77,2.0,4.16,11.51,3887.4,37.8,69.16,0.01,Piston,Zone C,0
2024-06-12 17:00:00,51.03,3.13,3.48,11.12,3888.39,41.39,69.4,,Centrifuge,Zone B,0
2024-06-12 18:00:00,53.36,2.63,3.59,11.3,3889.25,44.56,74.93,0.01,Centrifuge,Zone B,0
2024-06-12 19:00:00,57.81,3.18,2.6,12.01,3890.3,62.45,72.03,0.01,Centrifuge,Zone A,0
2024-06-12 20:00:00,55.11,3.02,3.12,11.28,3891.04,,74.6,0.01,Piston,Zone A,0
2024-06-12 21:00:00,55.27,2.01,3.35,12.07,3892.18,37.28,67.47,0.01,Piston,Zone B,0
2024-06-12 22:00:00,52.8,3.63,3.6,11.62,3893.53,51.31,72.17,0.01,Diaphragm,Zone A,0
2024-06-12 23:00:00,55.65,2.95,3.3,12.17,3894.26,50.29,53.16,0.01,Piston,Zone B,0
2024-06-13 00:00:00,61.25,2.01,2.98,,3895.26,45.08,73.34,0.01,Centrifuge,Zone A,0
2024-06-13 01:00:00,49.63,5.24,3.11,12.84,3896.41,48.39,63.91,0.01,Centrifuge,Zone C,0
2024-06-13 02:00:00,55.75,3.48,4.1,13.29,3897.48,,68.36,0.01,Centrifuge,Zone B,0
2024-06-13 03:00:00,54.67,2.85,3.62,12.84,3898.34,56.71,73.73,0.01,Centrifuge,Zone B,0
2024-06-13 04:00:00,61.23,4.42,3.81,,3899.49,55.84,62.32,0.01,Centrifuge,Zone A,0
2024-06-13 05:00:00,65.98,4.84,3.05,11.57,3900.01,38.16,75.45,0.01,Centrifuge,Zone B,0
2024-06-13 06:00:00,57.02,2.85,2.02,11.61,3900.88,78.87,69.38,0.01,Diaphragm,Zone A,0
2024-06-13 07:00:00,47.88,3.35,3.24,11.12,3901.92,60.51,77.27,0.01,Centrifuge,Zone A,0
2024-06-13 08:00:00,57.27,2.01,3.07,12.0,3902.44,55.17,65.49,0.01,Centrifuge,Zone A,0
2024-06-13 09:00:00,63.1,2.85,3.67,12.7,3903.44,38.36,60.94,0.01,Piston,Zone C,0
2024-06-13 10:00:00,60.19,2.8,5.14,11.27,3904.6,59.48,69.86,0.01,Centrifuge,Zone C,0
2024-06-13 11:00:00,89.08,3.18,3.85,11.96,3905.86,,88.76,0.01,Centrifuge,Zone B,1
2024-06-13 12:00:00,69.04,3.33,4.87,18.42,3906.47,48.06,73.35,0.03,Centrifuge,Zone B,3
2024-06-13 13:00:00,47.31,3.56,,,3907.96,33.19,64.32,0.01,Piston,Zone B,0
2024-06-13 14:00:00,55.08,3.24,3.19,,3909.07,37.59,61.88,0.01,Diaphragm,Zone A,0
2024-06-13 15:00:00,47.29,1.79,3.67,11.26,3909.93,54.39,68.44,0.01,Diaphragm,Zone C,0
2024-06-13 16:00:00,61.59,2.06,4.39,11.32,3910.68,60.06,72.58,0.01,Centrifuge,Zone B,0
2024-06-13 17:00:00,53.02,2.45,4.41,12.5,3911.75,56.85,72.33,0.01,Centrifuge,Zone B,0
2024-06-13 18:00:00,47.1,2.72,3.21,11.9,3913.14,56.51,77.86,0.01,Centrifuge,Zone C,0
2024-06-13 19:00:00,47.11,4.05,3.63,11.57,3914.16,49.35,68.13,0.01,Centrifuge,Zone C,0
2024-06-13 20:00:00,50.21,1.84,2.79,12.26,3915.32,45.93,60.78,0.01,Diaphragm,Zone A,0
2024-06-13 21:00:00,50.27,2.64,3.91,11.59,3916.18,52.89,75.98,0.01,Piston,Zone B,0
2024-06-13 22:00:00,58.08,3.95,4.28,13.13,3917.06,58.21,70.98,0.02,Centrifuge,Zone C,0
2024-06-13 23:00:00,54.64,2.7,3.52,11.03,3917.85,,71.41,0.01,Diaphragm,Zone B,0
2024-06-14 00:00:00,51.34,3.46,3.17,11.81,3919.05,62.1,73.84,0.01,Centrifuge,Zone C,0
2024-06-14 01:00:00,65.75,2.86,3.68,10.6,3919.91,47.85,76.32,0.01,Centrifuge,Zone A,0
2024-06-14 02:00:00,57.75,3.26,3.71,11.65,3920.6,40.2,69.88,0.01,Centrifuge,Zone A,0
2024-06-14 03:00:00,83.94,2.77,3.54,10.32,3921.47,60.31,95.77,0.01,Piston,Zone A,1
2024-06-14 04:00:00,69.65,3.67,3.59,18.28,3922.83,51.06,72.76,0.03,Centrifuge,Zone A,3
2024-06-14 05:00:00,61.65,1.45,3.41,12.77,3924.07,49.18,66.72,0.01,Diaphragm,Zone C,0
2024-06-14 06:00:00,61.56,2.64,4.0,12.78,3924.9,62.81,,0.01,Centrifuge,Zone B,0
2024-06-14 07:00:00,83.96,3.3,3.87,12.03,3926.31,62.76,95.13,0.01,Centrifuge,Zone C,1
2024-06-14 08:00:00,69.41,3.53,3.01,11.12,3926.88,35.69,66.46,0.01,Centrifuge,Zone A,0
2024-06-14 09:00:00,64.99,4.49,2.99,11.2,3927.43,65.34,74.43,0.01,Centrifuge,Zone A,0
2024-06-14 10:00:00,,2.61,3.37,13.53,3928.06,22.59,70.79,0.01,Piston,Zone A,0
2024-06-14 11:00:00,50.78,4.48,3.87,13.44,3928.68,71.51,71.91,0.01,Diaphragm,Zone A,0
2024-06-14 12:00:00,56.74,2.34,3.57,12.12,3929.26,47.13,77.2,0.01,Centrifuge,Zone B,0
2024-06-14 13:00:00,54.14,4.33,3.18,,3930.43,48.1,71.78,0.01,Diaphragm,Zone A,0
2024-06-14 14:00:00,54.28,3.82,3.63,13.37,3931.53,49.4,70.36,0.01,Centrifuge,Zone A,0
2024-06-14 15:00:00,52.42,2.09,3.33,,3932.67,53.85,69.59,0.01,Diaphragm,Zone B,0
2024-06-14 16:00:00,53.2,3.31,3.94,12.23,3933.86,50.0,69.33,0.01,Diaphragm,Zone A,0
2024-06-14 17:00:00,57.41,2.95,,,3935.12,48.67,71.56,0.01,Centrifuge,Zone A,0
2024-06-14 18:00:00,52.84,3.63,,11.16,3935.83,63.09,76.82,0.01,Piston,Zone B,0
2024-06-14 19:00:00,44.92,2.78,3.62,12.83,3936.95,55.66,66.94,0.01,Centrifuge,Zone B,0
2024-06-14 20:00:00,57.48,2.69,4.16,12.52,3938.03,40.41,66.56,0.01,Centrifuge,Zone C,0
2024-06-14 21:00:00,59.67,4.37,3.22,11.96,3939.47,57.41,76.43,0.01,Diaphragm,Zone B,0
2024-06-14 22:00:00,76.19,2.9,3.7,11.01,3940.2,76.16,99.63,0.01,Centrifuge,Zone C,1
2024-06-14 23:00:00,48.09,3.83,3.46,11.28,3940.76,44.55,71.08,0.01,Centrifuge,Zone A,0
2024-06-15 00:00:00,56.21,2.77,3.71,12.29,3941.92,57.92,67.04,0.01,Centrifuge,Zone A,0
2024-06-15 01:00:00,45.88,,3.17,10.58,3943.16,48.42,61.6,0.01,Piston,Zone C,0
2024-06-15 02:00:00,60.27,2.32,3.56,12.13,3943.94,47.78,70.99,0.01,Centrifuge,Zone C,0
2024-06-15 03:00:00,55.79,2.39,4.05,12.54,3945.01,,75.58,0.01,Centrifuge,Zone B,0
2024-06-15 04:00:00,68.95,4.52,3.03,12.99,3945.57,25.72,69.69,0.01,Centrifuge,Zone B,0
2024-06-15 05:00:00,55.96,2.56,2.84,10.6,3947.03,44.73,62.59,0.01,Centrifuge,Zone A,0
2024-06-15 06:00:00,51.55,4.6,2.85,13.32,3947.64,57.13,70.55,0.01,Diaphragm,Zone A,0
2024-06-15 07:00:00,57.47,3.89,2.91,13.7,3948.21,49.78,66.22,0.02,Centrifuge,Zone A,0
2024-06-15 08:00:00,49.45,2.85,3.8,12.41,3948.75,37.15,56.9,0.01,Diaphragm,Zone A,0
2024-06-15 09:00:00,62.29,1.19,,10.96,3949.68,59.65,69.6,0.01,Diaphragm,Zone B,0
2024-06-15 10:00:00,47.17,,,11.67,3950.28,47.01,,0.01,Centrifuge,Zone A,0
2024-06-15 11:00:00,56.44,3.1,3.81,11.95,3951.52,37.78,75.89,0.01,Centrifuge,Zone A,0
2024-06-15 12:00:00,44.61,4.17,3.71,12.27,3952.92,72.06,78.78,0.01,Diaphragm,Zone C,0
2024-06-15 13:00:00,52.1,13.56,6.5,12.02,3953.68,39.47,85.45,0.01,Diaphragm,Zone B,2
2024-06-15 14:00:00,60.72,2.32,3.6,12.28,3954.81,58.79,74.67,0.01,Piston,Zone A,0
2024-06-15 15:00:00,53.27,3.8,3.55,11.91,3955.35,42.31,63.58,0.01,Piston,Zone B,0
2024-06-15 16:00:00,46.35,3.77,3.39,12.27,3956.24,51.36,78.11,0.01,Diaphragm,Zone C,0
2024-06-15 17:00:00,83.79,4.07,3.39,11.54,3957.03,75.61,88.36,0.01,Piston,Zone A,1
2024-06-15 18:00:00,50.09,3.5,4.62,11.66,3957.76,37.61,68.16,0.01,Diaphragm,Zone C,0
2024-06-15 19:00:00,52.53,1.06,3.9,11.42,3958.9,55.22,73.41,0.01,Centrifuge,Zone A,0
2024-06-15 20:00:00,43.84,2.84,4.74,13.92,3959.53,54.05,72.91,0.01,Diaphragm,Zone B,0
2024-06-15 21:00:00,54.43,1.84,3.25,13.46,3960.9,61.45,77.35,0.01,Centrifuge,Zone A,0
2024-06-15 22:00:00,38.98,2.8,3.46,12.56,3962.06,49.66,69.24,0.01,Centrifuge,Zone B,0
2024-06-15 23:00:00,50.56,3.98,2.83,13.33,3963.27,72.2,66.27,0.01,Centrifuge,Zone B,0
2024-06-16 00:00:00,69.53,,3.1,19.55,3964.71,52.68,67.55,0.03,Centrifuge,Zone B,3
2024-06-16 01:00:00,59.46,4.15,4.45,12.18,3966.15,55.67,74.48,0.01,Centrifuge,Zone B,0
2024-06-16 02:00:00,57.61,3.34,3.24,10.49,3967.2,36.42,60.4,0.01,Centrifuge,Zone C,0
2024-06-16 03:00:00,51.51,1.7,4.46,11.74,3968.2,43.86,55.01,0.01,Centrifuge,Zone A,0
2024-06-16 04:00:00,54.41,0.48,2.88,11.66,3969.03,55.2,74.47,0.01,Centrifuge,Zone B,0
2024-06-16 05:00:00,60.82,12.3,5.53,10.87,3970.25,49.16,99.2,0.01,Diaphragm,Zone A,2
2024-06-16 06:00:00,59.6,2.79,3.33,10.51,3971.28,51.88,70.09,0.01,Centrifuge,Zone B,0
2024-06-16 07:00:00,56.93,2.02,3.47,12.49,3972.72,41.84,63.47,0.01,Piston,Zone B,0
2024-06-16 08:00:00,56.93,1.3,3.96,12.32,3973.46,51.22,61.45,0.01,Piston,Zone A,0
2024-06-16 09:00:00,,2.27,3.73,10.83,3974.27,,66.83,0.01,Diaphragm,Zone A,0
2024-06-16 10:00:00,54.91,2.81,3.29,11.25,3975.08,38.2,71.81,0.01,Centrifuge,Zone C,0
2024-06-16 11:00:00,55.85,3.67,3.43,13.16,3976.39,56.43,67.07,0.01,Diaphragm,Zone A,0
2024-06-16 12:00:00,65.85,3.19,3.34,11.12,3976.99,33.0,74.5,0.01,Centrifuge,Zone A,0
2024-06-16 13:00:00,75.9,4.61,3.04,12.17,3977.94,74.76,96.5,0.01,Diaphragm,Zone B,1
2024-06-16 14:00:00,43.24,1.96,3.06,11.81,3978.87,67.66,67.4,0.01,Centrifuge,Zone A,0
2024-06-16 15:00:00,55.38,3.88,4.01,12.51,3979.44,56.81,73.52,0.01,Diaphragm,Zone A,0
2024-06-16 16:00:00,47.28,3.05,2.59,11.14,3980.35,56.74,68.12,0.01,Diaphragm,Zone B,0
2024-06-16 17:00:00,48.58,3.69,4.31,12.09,3981.37,41.03,68.36,0.01,Diaphragm,Zone A,0
2024-06-16 18:00:00,46.09,2.56,3.33,12.17,3981.93,67.69,66.78,0.01,Diaphragm,Zone C,0
2024-06-16 19:00:00,48.87,4.07,3.11,12.23,3982.94,63.77,65.86,0.01,Centrifuge,Zone C,0
2024-06-16 20:00:00,58.66,3.3,3.87,12.08,3984.4,41.56,,0.01,Diaphragm,Zone B,0
2024-06-16 21:00:00,79.79,2.32,4.24,12.34,3985.88,67.0,88.99,0.01,Centrifuge,Zone A,1
2024-06-16 22:00:00,75.65,2.99,4.06,14.19,3986.91,74.57,,0.01,Centrifuge,Zone B,1
2024-06-16 23:00:00,46.62,2.76,3.75,14.56,3987.93,,66.92,0.01,Centrifuge,Zone A,0
2024-06-17 00:00:00,49.24,3.49,4.04,11.36,3988.71,37.35,68.99,0.01,Centrifuge,Zone A,0
2024-06-17 01:00:00,42.1,1.82,2.64,9.68,3990.21,39.96,77.98,0.01,Centrifuge,Zone A,0
2024-06-17 02:00:00,53.45,2.97,3.24,12.6,3990.99,48.56,62.89,0.01,Diaphragm,Zone B,0
2024-06-17 03:00:00,,3.4,3.04,12.19,3991.94,28.29,,0.01,Diaphragm,Zone A,0
2024-06-17 04:00:00,61.91,3.03,4.11,13.06,3992.44,50.19,70.5,0.01,Centrifuge,Zone B,0
2024-06-17 05:00:00,58.72,4.35,3.31,12.28,3993.29,61.86,69.1,0.01,Centrifuge,Zone A,0
2024-06-17 06:00:00,65.33,3.77,3.92,19.72,3993.86,35.61,74.77,0.03,Diaphragm,Zone B,3
2024-06-17 07:00:00,84.49,2.99,3.77,13.13,3995.11,73.03,88.68,0.01,Piston,Zone A,1
2024-06-17 08:00:00,60.35,3.22,3.07,13.27,3996.17,44.18,76.9,0.01,Centrifuge,Zone C,0
2024-06-17 09:00:00,62.36,3.3,3.21,10.61,3997.24,66.4,79.29,0.01,Diaphragm,Zone B,0
2024-06-17 10:00:00,49.42,3.4,4.15,11.18,3998.03,44.3,75.44,0.01,Piston,Zone A,0
2024-06-17 11:00:00,57.79,1.17,3.11,11.89,3999.34,65.19,59.49,0.01,Centrifuge,Zone A,0
2024-06-17 12:00:00,59.66,2.7,3.56,12.1,3999.84,44.03,73.82,0.01,Centrifuge,Zone A,0
2024-06-17 13:00:00,51.63,1.52,,11.77,4000.68,57.71,78.23,0.01,Piston,Zone B,0
2024-06-17 14:00:00,56.0,4.28,3.34,12.43,4001.84,52.52,77.71,0.01,Centrifuge,Zone A,0
2024-06-17 15:00:00,65.54,2.94,3.48,13.0,4003.24,48.62,62.96,0.02,Diaphragm,Zone B,0
2024-06-17 16:00:00,50.15,2.81,3.11,13.72,4003.98,42.09,75.08,0.02,Diaphragm,Zone A,0
2024-06-17 17:00:00,52.14,3.9,3.02,12.58,4005.02,53.23,78.98,0.01,Centrifuge,Zone B,0
2024-06-17 18:00:00,46.31,3.42,3.64,11.15,4006.06,45.59,70.15,0.01,Centrifuge,Zone B,0
2024-06-17 19:00:00,51.08,1.87,3.08,11.85,4007.43,43.1,62.74,0.01,Diaphragm,Zone C,0
2024-06-17 20:00:00,52.97,2.93,3.09,11.92,4007.98,64.73,74.14,0.01,Diaphragm,Zone C,0
2024-06-17 21:00:00,,2.66,3.03,12.51,4008.91,55.48,75.27,0.01,Centrifuge,Zone C,0
2024-06-17 22:00:00,47.4,1.26,3.46,12.39,4009.59,56.44,69.3,0.01,Diaphragm,Zone A,0
2024-06-17 23:00:00,54.74,2.31,3.97,14.05,4010.11,46.08,64.05,0.02,Diaphragm,Zone B,0
2024-06-18 00:00:00,62.31,2.82,4.25,11.54,4010.76,48.14,74.91,,Centrifuge,Zone B,0
2024-06-18 01:00:00,58.54,2.89,3.14,12.38,4012.23,47.51,66.16,0.01,Diaphragm,Zone B,0
2024-06-18 02:00:00,62.31,1.52,4.58,14.35,4012.95,53.37,71.99,0.02,Centrifuge,Zone C,0
2024-06-18 03:00:00,57.35,4.15,3.0,11.41,4014.38,,77.79,0.01,Centrifuge,Zone A,0
2024-06-18 04:00:00,63.08,2.9,4.04,12.15,4015.09,49.7,61.71,0.01,Diaphragm,Zone B,0
2024-06-18 05:00:00,61.23,3.04,3.14,11.06,4016.52,42.07,74.54,0.01,Centrifuge,Zone B,0
2024-06-18 06:00:00,55.25,3.4,3.06,12.08,4017.68,57.61,68.97,0.01,Centrifuge,Zone A,0
2024-06-18 07:00:00,61.42,2.21,3.13,11.22,4018.29,50.33,69.1,0.01,Diaphragm,Zone C,0
2024-06-18 08:00:00,54.37,3.46,3.47,13.05,4019.37,35.59,,,Diaphragm,Zone A,0
2024-06-18 09:00:00,55.37,2.63,3.79,12.15,4020.19,28.65,66.14,0.01,Diaphragm,Zone B,0
2024-06-18 10:00:00,58.45,,3.83,11.06,4021.07,52.98,64.12,0.01,Piston,Zone C,0
2024-06-18 11:00:00,57.78,3.57,3.03,12.84,4022.01,41.71,61.08,0.01,Piston,Zone B,0
2024-06-18 12:00:00,67.94,4.49,3.01,19.59,4022.94,54.31,76.16,0.03,Diaphragm,Zone C,3
2024-06-18 13:00:00,58.98,3.72,3.04,12.95,4024.1,42.24,68.14,0.01,Centrifuge,Zone A,0
2024-06-18 14:00:00,55.36,3.92,3.44,10.85,4025.37,51.33,72.85,0.01,Diaphragm,Zone B,0
2024-06-18 15:00:00,47.94,2.48,3.39,12.37,4026.2,46.22,67.57,0.01,Centrifuge,Zone B,0
2024-06-18 16:00:00,42.98,1.4,3.02,,4027.62,67.52,64.19,0.01,Diaphragm,Zone B,0
2024-06-18 17:00:00,49.45,4.49,3.63,11.58,4029.06,59.5,73.26,0.01,Diaphragm,Zone A,0
2024-06-18 18:00:00,47.77,5.05,4.63,10.74,4029.6,63.47,71.64,,Piston,Zone B,0
2024-06-18 19:00:00,50.74,4.54,3.25,11.96,4030.12,50.24,68.82,0.01,Piston,Zone A,0
2024-06-18 20:00:00,48.85,2.66,3.28,13.23,4031.04,58.22,71.51,0.01,Diaphragm,Zone A,0
2024-06-18 21:00:00,41.43,1.85,3.78,13.13,4032.13,50.92,65.2,0.02,Centrifuge,Zone B,0
2024-06-18 22:00:00,50.56,1.93,3.22,11.57,4032.91,64.7,75.3,0.01,Diaphragm,Zone B,0
2024-06-18 23:00:00,52.18,1.32,3.83,10.72,4033.67,49.27,76.46,0.01,Centrifuge,Zone C,0
2024-06-19 00:00:00,58.17,2.89,3.14,11.57,4034.85,36.03,73.8,0.01,Piston,Zone B,0
2024-06-19 01:00:00,52.8,4.61,4.42,11.53,4035.95,30.01,68.14,0.01,Diaphragm,Zone B,0
2024-06-19 02:00:00,65.89,2.86,3.67,12.45,4036.62,66.68,70.3,0.01,Diaphragm,Zone A,0
2024-06-19 03:00:00,48.98,3.3,3.19,11.89,4038.0,54.79,77.84,0.01,Centrifuge,Zone A,0
2024-06-19 04:00:00,65.89,4.38,3.21,11.25,4039.18,55.44,76.41,0.01,Centrifuge,Zone B,0
2024-06-19 05:00:00,58.71,2.6,3.24,13.1,4040.04,,79.97,0.01,Diaphragm,Zone A,0
2024-06-19 06:00:00,64.3,5.04,4.19,12.14,4041.23,33.48,66.1,0.01,Centrifuge,Zone B,0
2024-06-19 07:00:00,60.23,,2.87,12.44,4041.84,46.41,65.65,0.01,Centrifuge,Zone A,0
2024-06-19 08:00:00,65.03,,3.17,10.28,4042.81,47.64,70.67,0.01,Centrifuge,Zone A,0
2024-06-19 09:00:00,56.6,2.42,,9.58,4043.48,57.42,72.03,,Piston,Zone B,0
2024-06-19 10:00:00,52.01,3.7,3.49,10.56,4044.02,43.07,69.29,0.01,Diaphragm,Zone C,0
2024-06-19 11:00:00,63.4,,3.36,11.52,4044.86,37.99,68.05,0.01,Diaphragm,Zone A,0
2024-06-19 12:00:00,54.43,1.84,2.75,12.58,4045.51,37.9,76.34,0.01,Centrifuge,Zone A,0
2024-06-19 13:00:00,84.74,4.28,3.3,9.66,4046.64,68.79,90.92,0.01,Centrifuge,Zone C,1
2024-06-19 14:00:00,58.67,4.22,3.45,13.59,4047.81,42.57,63.92,0.02,Centrifuge,Zone B,0
2024-06-19 15:00:00,46.3,3.16,3.19,12.17,4048.46,44.48,,0.01,Diaphragm,Zone C,0
2024-06-19 16:00:00,53.65,1.74,3.84,13.36,4048.99,56.34,71.24,0.01,Piston,Zone A,0
2024-06-19 17:00:00,47.22,1.77,3.96,11.11,4050.28,,85.01,0.01,Centrifuge,Zone B,0
